_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
5dee378088cd7d0008bf1ff4,IRCTC,EQ,N,876.55,864.15,876.55,867.4,868.75,872.35,354249,308038916,980.9,625,13745,INE335Y01012,2019-12-09,2019-12-08T18:30:00.000Z,2019-12-09T12:01:04.845Z,2019-12-09T12:01:04.845Z,0,869.55,09-Dec-2019
5dea4300643d80000872cb53,IRCTC,EQ,N,878.65,868.15,877,872.35,874,875.95,355371,310094209.95,980.9,625,11487,INE335Y01012,2019-12-06,2019-12-05T18:30:00.000Z,2019-12-06T12:01:04.520Z,2019-12-06T12:01:04.520Z,0,872.59,06-Dec-2019
5de8f16293ae890008a4aca7,IRCTC,EQ,N,888.9,872,879.5,875.95,875,874.1,526976,463772739,980.9,625,14533,INE335Y01012,2019-12-05,2019-12-04T18:30:00.000Z,2019-12-05T12:00:34.560Z,2019-12-05T12:00:34.560Z,0,880.06,05-Dec-2019
5de79fff640e900008bfd678,IRCTC,EQ,N,885,862.3,872,874.1,872.5,875,741046,646067501.35,980.9,625,21928,INE335Y01012,2019-12-04,2019-12-03T18:30:00.000Z,2019-12-04T12:01:03.816Z,2019-12-04T12:01:03.816Z,0,871.83,04-Dec-2019
5dfb2a99999fe80008e7f0d2,IRCTC,EQ,N,889,871,886,875,872.15,881.05,550857,484692568.75,980.9,625,19659,INE335Y01012,2019-12-03,2019-12-02T18:30:00.000Z,2019-12-19T07:45:29.788Z,2019-12-19T07:45:29.788Z,0,879.89,03-Dec-2019
5de4fd0006ab980008378a69,IRCTC,EQ,N,902.85,878.15,902,881.05,880.5,897.25,466420,413226602.7,980.9,625,18691,INE335Y01012,2019-12-02,2019-12-01T18:30:00.000Z,2019-12-02T12:01:04.623Z,2019-12-02T12:01:04.623Z,0,885.95,02-Dec-2019
5de108624c2b410008804a72,IRCTC,EQ,N,918.7,878,882.15,897.25,896.55,882.45,1799753,1618014160.75,980.9,625,52129,INE335Y01012,2019-11-29,2019-11-28T18:30:00.000Z,2019-11-29T12:00:34.522Z,2019-11-29T12:00:34.522Z,0,899.02,29-Nov-2019
5ddfb700b2beec0008e354cc,IRCTC,EQ,N,887.8,878.1,884.95,882.45,883.6,883.25,415748,367014301.25,980.9,625,12616,INE335Y01012,2019-11-28,2019-11-27T18:30:00.000Z,2019-11-28T12:01:04.553Z,2019-11-28T12:01:04.553Z,0,882.78,28-Nov-2019
5dde6580640e900008bfa081,IRCTC,EQ,N,891,880,881.1,883.25,883,878.7,586626,519048144,980.9,625,16004,INE335Y01012,2019-11-27,2019-11-26T18:30:00.000Z,2019-11-27T12:01:04.331Z,2019-11-27T12:01:04.331Z,0,884.8,27-Nov-2019
5ddd1400ca03a80009b76163,IRCTC,EQ,N,895,875.5,887,878.7,880,882.15,794348,702753164.2,980.9,625,23872,INE335Y01012,2019-11-26,2019-11-25T18:30:00.000Z,2019-11-26T12:01:04.686Z,2019-11-26T12:01:04.686Z,0,884.69,26-Nov-2019
5ddbc2805b5f1e0008a2b5cc,IRCTC,EQ,N,890,873.1,879,882.15,882,875.9,687565,606614109.15,980.9,625,19049,INE335Y01012,2019-11-25,2019-11-24T18:30:00.000Z,2019-11-25T12:01:04.541Z,2019-11-25T12:01:04.541Z,0,882.26,25-Nov-2019
5dd7cde2e393f400086fca45,IRCTC,EQ,N,889,872.4,889,875.9,874.5,884.8,747673,658600015.55,980.9,625,23991,INE335Y01012,2019-11-22,2019-11-21T18:30:00.000Z,2019-11-22T12:00:34.036Z,2019-11-22T12:00:34.036Z,0,880.87,22-Nov-2019
5dd67c7faed06f00082c5bd8,IRCTC,EQ,N,906,880.1,898,884.8,884.25,895.7,1297118,1152407661.9,980.9,625,48007,INE335Y01012,2019-11-21,2019-11-20T18:30:00.000Z,2019-11-21T12:01:03.992Z,2019-11-21T12:01:03.992Z,0,888.44,21-Nov-2019
5dd52ae276ea300008cbe6c4,IRCTC,EQ,N,917,890,909,895.7,894.95,902.55,1264597,1142849835.2,980.9,625,38161,INE335Y01012,2019-11-20,2019-11-19T18:30:00.000Z,2019-11-20T12:00:34.662Z,2019-11-20T12:00:34.662Z,0,903.73,20-Nov-2019
5dd3d9623cf4f80008a02ccd,IRCTC,EQ,N,924,900,922.75,902.55,903.1,922.15,1104593,1004153671.4,980.9,625,35195,INE335Y01012,2019-11-19,2019-11-18T18:30:00.000Z,2019-11-19T12:00:34.779Z,2019-11-19T12:00:34.779Z,0,909.07,19-Nov-2019
5dd287e32711c60008ee297c,IRCTC,EQ,N,937.9,917.05,934.1,922.15,919.2,928.2,1144000,1060622877.45,980.9,625,32818,INE335Y01012,2019-11-18,2019-11-17T18:30:00.000Z,2019-11-18T12:00:35.325Z,2019-11-18T12:00:35.325Z,0,927.12,18-Nov-2019
5dce9380c788bb000842b481,IRCTC,EQ,N,939.8,902,920,928.2,934.5,907.3,3194038,2949354435.15,980.9,625,83968,INE335Y01012,2019-11-15,2019-11-14T18:30:00.000Z,2019-11-15T12:01:04.502Z,2019-11-15T12:01:04.502Z,0,923.39,15-Nov-2019
5dcd4200149abc00089a452a,IRCTC,EQ,N,947,897,915,907.3,907,932.05,2867396,2638398070.55,980.9,625,95866,INE335Y01012,2019-11-14,2019-11-13T18:30:00.000Z,2019-11-14T12:01:04.663Z,2019-11-14T12:01:04.663Z,0,920.14,14-Nov-2019
5dcbf07f09bcd50008069613,IRCTC,EQ,N,980.9,903.2,955,932.05,923.5,932.9,6174470,5865191807.85,980.9,625,177671,INE335Y01012,2019-11-13,2019-11-12T18:30:00.000Z,2019-11-13T12:01:03.843Z,2019-11-13T12:01:03.843Z,0,949.91,13-Nov-2019
5dc94d80f947870008360a04,IRCTC,EQ,N,943.35,884,886,932.9,943.15,876.9,5501875,5067200901.05,953.5,625,132028,INE335Y01012,2019-11-11,2019-11-10T18:30:00.000Z,2019-11-11T12:01:04.497Z,2019-11-11T12:01:04.497Z,0,921,11-Nov-2019
5dc55900149abc00089a3a5b,IRCTC,EQ,N,891,872.3,879.75,876.9,874,881.5,948769,837539298.35,953.5,625,26403,INE335Y01012,2019-11-08,2019-11-07T18:30:00.000Z,2019-11-08T12:01:04.697Z,2019-11-08T12:01:04.697Z,0,882.76,08-Nov-2019
5dc40781149abc00089a30df,IRCTC,EQ,N,892,880.1,889,881.5,880.3,884.3,775102,685995678.85,953.5,625,20351,INE335Y01012,2019-11-07,2019-11-06T18:30:00.000Z,2019-11-07T12:01:05.044Z,2019-11-07T12:01:05.044Z,0,885.04,07-Nov-2019
5dc2b6001e6b7b00089391f4,IRCTC,EQ,N,895,881,885,884.3,885,881.5,990090,878390341.3,953.5,625,25233,INE335Y01012,2019-11-06,2019-11-05T18:30:00.000Z,2019-11-06T12:01:04.651Z,2019-11-06T12:01:04.651Z,0,887.18,06-Nov-2019
5dc16480c2584d0008e75355,IRCTC,EQ,N,907,871.3,886.7,881.5,883,883.45,2038067,1814976251.05,953.5,625,53775,INE335Y01012,2019-11-05,2019-11-04T18:30:00.000Z,2019-11-05T12:01:04.956Z,2019-11-05T12:01:04.956Z,0,890.54,05-Nov-2019
5dc0130015a6300008524d45,IRCTC,EQ,N,898,880.25,895,883.45,882.5,890.5,839167,745372316.35,953.5,625,26795,INE335Y01012,2019-11-04,2019-11-03T18:30:00.000Z,2019-11-04T12:01:04.648Z,2019-11-04T12:01:04.648Z,0,888.23,04-Nov-2019
5dbc1e802febd800088c5470,IRCTC,EQ,N,907.95,883.1,885,890.5,889.8,881.7,1882230,1683501715.8,953.5,625,56969,INE335Y01012,2019-11-01,2019-10-31T18:30:00.000Z,2019-11-01T12:01:04.479Z,2019-11-01T12:01:04.479Z,0,894.42,01-Nov-2019
5dbacd01865268000831ca15,IRCTC,EQ,N,907.7,877,900,881.7,878.25,890.45,1839718,1643128138.55,953.5,625,63946,INE335Y01012,2019-10-31,2019-10-30T18:30:00.000Z,2019-10-31T12:01:05.402Z,2019-10-31T12:01:05.402Z,0,893.14,31-Oct-2019
5db97b80a6d3830008cace9d,IRCTC,EQ,N,920,880.85,881,890.45,889.3,883.1,3276203,2960604177.2,953.5,625,103348,INE335Y01012,2019-10-30,2019-10-29T18:30:00.000Z,2019-10-30T12:01:04.459Z,2019-10-30T12:01:04.459Z,0,903.67,30-Oct-2019
5db829e2dc71ec0008980c7a,IRCTC,EQ,N,907.4,878.65,907,883.1,880.9,907.7,2023748,1802451831,953.5,625,68162,INE335Y01012,2019-10-29,2019-10-28T18:30:00.000Z,2019-10-29T12:00:34.908Z,2019-10-29T12:00:34.908Z,0,890.65,29-Oct-2019
5db5b5a4f417cd000815562e,IRCTC,EQ,N,925,895,911,907.7,906.25,899.05,1342494,1221804327.15,953.5,625,38374,INE335Y01012,2019-10-27,2019-10-26T18:30:00.000Z,2019-10-27T15:20:04.939Z,2019-10-27T15:20:04.939Z,0,910.1,27-Oct-2019
5e04726f023edd000812ea9f,IRCTC,EQ,N,916,876,905,899.05,900.6,902.05,3849535,3430346843.55,953.5,625,139353,INE335Y01012,2019-10-25,2019-10-24T18:30:00.000Z,2019-12-26T08:42:23.563Z,2019-12-26T08:42:23.563Z,0,891.11,25-Oct-2019
5db19263a6cbba00087acecf,IRCTC,EQ,N,953.5,862.65,924.95,902.05,899,900.3,11871313,10871036913.7,953.5,625,340377,INE335Y01012,2019-10-24,2019-10-23T18:30:00.000Z,2019-10-24T12:00:35.638Z,2019-10-24T12:00:35.638Z,0,915.74,24-Oct-2019
5db040e371889f0008b5a1d5,IRCTC,EQ,N,909.9,866,866,900.3,908.05,844.7,9023269,8048155417.6,909.9,625,278751,INE335Y01012,2019-10-23,2019-10-22T18:30:00.000Z,2019-10-23T12:00:35.570Z,2019-10-23T12:00:35.570Z,0,891.93,23-Oct-2019
5daeef8056f65a0008f3977c,IRCTC,EQ,N,866.75,781,786.95,844.7,848,779.15,9346788,7853413584.3,866.75,625,267170,INE335Y01012,2019-10-22,2019-10-21T18:30:00.000Z,2019-10-22T12:01:04.689Z,2019-10-22T12:01:04.689Z,0,840.23,22-Oct-2019
5da9a980a6cbba00087ac401,IRCTC,EQ,N,789.9,716.05,725,779.15,778,724.3,9733230,7471290669.35,789.9,625,235191,INE335Y01012,2019-10-18,2019-10-17T18:30:00.000Z,2019-10-18T12:01:04.725Z,2019-10-18T12:01:04.725Z,0,767.61,18-Oct-2019
5da857e3a7256e0008634d06,IRCTC,EQ,N,733,687.15,700.1,724.3,729.55,700.65,5032930,3563272810.4,747.4,625,128184,INE335Y01012,2019-10-17,2019-10-16T18:30:00.000Z,2019-10-17T12:00:35.014Z,2019-10-17T12:00:35.014Z,0,707.99,17-Oct-2019
5da70662d4b5e60008a0ac9f,IRCTC,EQ,N,721,698.25,714,700.65,700,713.15,3476306,2451928383.8,747.4,625,84792,INE335Y01012,2019-10-16,2019-10-15T18:30:00.000Z,2019-10-16T12:00:34.580Z,2019-10-16T12:00:34.580Z,0,705.33,16-Oct-2019
5da5b50072c43f0008119e33,IRCTC,EQ,N,747.4,696.05,736,713.15,716.25,727.75,10530041,7571972395.1,747.4,625,247733,INE335Y01012,2019-10-15,2019-10-14T18:30:00.000Z,2019-10-15T12:01:04.805Z,2019-10-15T12:01:04.805Z,0,719.08,15-Oct-2019
5da46380ae07d1000812a42a,IRCTC,EQ,N,743.8,625,626,727.75,733,320,45270607,31368533853.45,743.8,625,872378,INE335Y01012,2019-10-14,2019-10-13T18:30:00.000Z,2019-10-14T12:01:04.136Z,2019-10-14T12:01:04.136Z,0,692.91,14-Oct-2019
